Case ID,Proceeding ID,Source,Case Type,decision,other completion,Court / Base City,Hearing Location,Custody1,Custody2,Attorney,Outcome1,Outcome2,Outcome3,Court Filed Date,Adjournment Date (Last One),Court Closed / Completion Dates,Completion Year,Immigration Judge
5618796,4101535,Washington Post,RMV,,T,SNA,SNA,released,Detained,no,deport order,Transfer,Other,12/7/2006,,3/24/2010,2010,
6331627,5076400,Washington Post,RMV,,T,CHI,CHD,released,Detained,Y,relief/term,Transfer,Other,1/27/2010,,3/3/2010,2010,
5688504,5212221,Washington Post,RMV,,T,DAL,DAL,released,Detained,Y,pending,Transfer,Other,6/18/2010,,6/25/2010,2010,
6524542,5208123,Washington Post,RMV,,T,IMP,ELC,released,Detained,Y,pending,Transfer,Other,6/15/2010,,9/29/2010,2010,
6387232,5033484,Washington Post,RMV,,T,ELP,EPD,released,Detained,Y,relief/term,Transfer,Other,12/4/2009,,1/19/2010,2010,
6352389,4989349,Washington Post,RMV,,T,ELP,EPD,released,Detained,Y,relief/term,Transfer,Other,10/8/2009,,3/16/2010,2010,
6425849,5082548,Washington Post,RMV,,T,ELP,EPD,released,Detained,Y,relief/term,Transfer,Other,2/2/2010,,4/28/2010,2010,
6193947,4790350,Washington Post,RMV,,T,ELP,EPD,released,Detained,Y,deport order,Transfer,Other,3/16/2009,,7/8/2010,2010,
6513357,5194066,Washington Post,RMV,,T,ELP,EPD,released,Detained,Y,relief/term,Transfer,Other,5/28/2010,,8/3/2010,2010,
5544256,5345681,Washington Post,RMV,,T,HOD,HOD,released,Detained,Y,relief/term,Transfer,Other,11/10/2010,,11/23/2010,2010,
5768927,4626307,Washington Post,RMV,,T,NYC,NYC,released,Detained,Y,other,Transfer,Other,9/15/2008,,2/18/2010,2010,
6437088,5097039,Washington Post,RMV,,T,ELP,OTO,released,Detained,Y,relief/term,Transfer,Other,2/16/2010,,3/18/2010,2010,
6050352,4664365,Washington Post,RMV,,T,KAN,STL,released,Detained,Y,deport order,Transfer,Other,10/28/2008,,3/17/2010,2010,
5704800,4174239,Washington Post,RMV,,T,KAN,STL,released,Detained,Y,relief/term,Transfer,Other,3/14/2007,,3/18/2010,2010,
6613351,5321436,Washington Post,RMV,,T,DEN,WSI,released,Detained,Y,deport order,Transfer,Other,10/15/2010,,10/21/2010,2010,
6071627,4832796,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,no,relief/term,Relief Granted,Terminated,4/30/2009,,2/8/2010,2010,
5950806,4484564,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,no,relief/term,Relief Granted,Terminated,4/7/2008,,7/30/2010,2010,
6519119,5201317,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,no,relief/term,Relief Granted,Terminated,6/8/2010,,10/7/2010,2010,
6422712,5078472,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,no,relief/term,Relief Granted,Terminated,1/29/2010,,10/14/2010,2010,
6430219,5088168,Washington Post,RMV,R,,FLO,FLO,detained,Detained,no,relief/term,Relief Granted,Terminated,2/9/2010,,4/13/2010,2010,
6296590,4920718,Washington Post,RMV,R,,FLO,FLO,detained,Detained,no,deport order,Relief Granted,Terminated,7/15/2009,,4/29/2010,2010,
6434377,5093448,Washington Post,RMV,R,,HON,HND,detained,Detained,no,relief/term,Relief Granted,Terminated,2/16/2010,,7/13/2010,2010,
6509669,5189905,Washington Post,RMV,R,,OMA,OMD,detained,Detained,no,relief/term,Relief Granted,Terminated,5/25/2010,,9/9/2010,2010,
6432847,5091562,Washington Post,RMV,R,,ELP,OTO,detained,Detained,no,relief/term,Relief Granted,Terminated,2/10/2010,,6/2/2010,2010,
6132913,5158298,Washington Post,RMV,R,,BOS,BOS,detained,Detained,Y,relief/term,Relief Granted,Terminated,4/26/2010,,9/7/2010,2010,
6518443,5200396,Washington Post,RMV,R,,BOS,BOS,detained,Detained,Y,relief/term,Relief Granted,Terminated,6/8/2010,,11/19/2010,2010,
6288813,4910989,Washington Post,RMV,R,,CHI,CHD,detained,Detained,Y,relief/term,Relief Granted,Terminated,7/23/2009,,2/26/2010,2010,
6324641,4955114,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,Y,relief/term,Relief Granted,Terminated,9/3/2009,,3/31/2010,2010,
6414158,5067590,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,Y,relief/term,Relief Granted,Terminated,1/15/2010,,9/8/2010,2010,
6496685,5173392,Washington Post,RMV,R,,ELO,EAZ,detained,Detained,Y,relief/term,Relief Granted,Terminated,5/7/2010,,10/25/2010,2010,
6441654,5102795,Washington Post,RMV,R,,ELP,EPD,detained,Detained,Y,relief/term,Relief Granted,Terminated,2/25/2010,,11/9/2010,2010,
6311123,4938346,Washington Post,RMV,R,,FLO,FLO,detained,Detained,Y,relief/term,Relief Granted,Terminated,8/11/2009,,4/5/2010,2010,
6489713,5164393,Washington Post,RMV,R,,FLO,FLO,detained,Detained,Y,relief/term,Relief Granted,Terminated,4/29/2010,,10/1/2010,2010,
6204267,4804041,Washington Post,RMV,R,,HOD,HOD,detained,Detained,Y,relief/term,Relief Granted,Terminated,3/31/2009,,3/4/2010,2010,
6421543,5076931,Washington Post,RMV,R,,HOD,HOD,detained,Detained,Y,relief/term,Relief Granted,Terminated,1/27/2010,,6/3/2010,2010,
6049256,4608434,Washington Post,RMV,R,,NEW,NEW,detained,Detained,Y,relief/term,Relief Granted,Terminated,8/21/2008,,7/14/2010,2010,
5815548,4864238,Washington Post,RMV,R,,NYD,NYD,detained,Detained,Y,relief/term,Relief Granted,Terminated,6/4/2009,,4/7/2010,2010,
6174492,4765760,Washington Post,RMV,R,,HOD,POK,detained,Detained,Y,relief/term,Relief Granted,Terminated,2/23/2009,,3/23/2010,2010,
6448724,5111674,Washington Post,RMV,R,,HOD,POK,detained,Detained,Y,relief/term,Relief Granted,Terminated,3/8/2010,,9/7/2010,2010,
6449562,5112746,Washington Post,RMV,R,,SFR,SFD,detained,Detained,Y,relief/term,Relief Granted,Terminated,3/9/2010,,9/9/2010,2010,
6173040,5324218,Washington Post,RMV,R,,YOR,YOR,detained,Detained,Y,relief/term,Relief Granted,Terminated,10/19/2010,,11/5/2010,2010,
6471071,5140383,Washington Post,RMV,R,,YOR,YOR,detained,Detained,Y,relief/term,Relief Granted,Terminated,4/6/2010,,11/8/2010,2010,
6575729,5272115,Washington Post,RMV,R,,YOR,YOR,detained,Detained,Y,relief/term,Relief Granted,Terminated,8/23/2010,,12/1/2010,2010,
7084551,5982911,Washington Post,RMV,T,,HOD,POK,detained,Detained,Y,relief/term,Terminated,Terminated,9/28/2012,10/23/12,10/30/2012,2012,SAUL E. GREENSTEIN
6957013,5798198,Washington Post,RMV,T,,SFR,SFD,detained,Detained,Y,relief/term,Terminated,Terminated,3/9/2012,04/11/12,4/26/2012,2012,MICHAEL J. YAMAGUCHI
6692708,5429679,Washington Post,RMV,T,,SFR,SFD,detained,Detained,Y,relief/term,Terminated,Terminated,2/16/2011,01/23/12,10/31/2012,2012,MICHAEL J. YAMAGUCHI
6866052,5666212,Washington Post,RMV,T,,YOR,YOR,detained,Detained,Y,relief/term,Terminated,Terminated,10/13/2011,01/31/12,2/29/2012,2012,WALTER A. DURLING
7144034,6072698,Washington Post,RMV,T,,ADL,ADE,detained,Detained,no,relief/term,Terminated,Terminated,1/24/2013,02/04/13,3/29/2013,2013,ANNA HO
7144034,6137722,Washington Post,RMV,T,,ADL,ADE,detained,Detained,no,relief/term,Terminated,Terminated,4/8/2013,,4/8/2013,2013,
7241650,6276612,Washington Post,RMV,T,,ADL,ADW,detained,Detained,no,relief/term,Terminated,Terminated,9/10/2013,09/18/13,10/31/2013,2013,ELIZABETH H. MCGRAIL
7263940,6254993,Washington Post,RMV,T,,YOR,ALW,detained,Detained,no,relief/term,Terminated,Terminated,8/16/2013,12/11/13,12/12/2013,2013,WALTER A. DURLING
7039275,6249814,Washington Post,RMV,T,,BUF,BTV,detained,Detained,no,relief/term,Terminated,Terminated,8/12/2013,,10/9/2013,2013,
6447056,6072942,Washington Post,RMV,T,,SND,CCA,detained,Detained,no,deport order,Terminated,Terminated,1/25/2013,,3/1/2013,2013,
7203988,6163758,Washington Post,RMV,T,,ELP,EPD,detained,Detained,no,relief/term,Terminated,Terminated,5/8/2013,06/03/13,6/10/2013,2013,GUADALUPE R. GONZALEZ
7166896,6108994,Washington Post,RMV,T,,OAK,JNA,detained,Detained,no,relief/term,Terminated,Terminated,3/7/2013,04/11/13,4/17/2013,2013,AGNELIS L. REESE
7240667,6220399,Washington Post,RMV,T,,OAK,JNA,detained,Detained,no,relief/term,Terminated,Terminated,7/10/2013,08/13/13,9/5/2013,2013,"JOHN A. DUCK, JR."
7110183,6021657,Washington Post,RMV,T,,KRO,KRO,detained,Detained,no,relief/term,Terminated,Terminated,11/15/2012,12/10/12,7/15/2013,2013,DENISE N. SLAVIN
7239257,6218214,Washington Post,RMV,T,,SDC,LGD,detained,Detained,no,relief/term,Terminated,Terminated,7/8/2013,07/11/13,8/23/2013,2013,SAUNDRA D. ARRINGTON
7280365,6280217,Washington Post,RMV,T,,SDC,LGD,detained,Detained,no,relief/term,Terminated,Terminated,9/13/2013,09/17/13,9/25/2013,2013,BARRY S. CHAIT
7187783,6139996,Washington Post,RMV,T,,NEW,NEW,detained,Detained,no,pending,Terminated,Terminated,4/12/2013,,5/16/2013,2013,
6790160,6142929,Washington Post,RMV,T,,NEW,NEW,detained,Detained,no,relief/term,Terminated,Terminated,4/17/2013,,6/25/2013,2013,
7186039,6137468,Washington Post,RMV,T,,NYD,NYD,detained,Detained,no,relief/term,Terminated,Terminated,4/9/2013,08/15/13,12/5/2013,2013,THOMAS J. MULLIGAN
6431230,5089550,Washington Post,RMV,T,,PHO,PER,detained,Detained,no,relief/term,Terminated,Terminated,2/11/2010,11/18/10,3/22/2013,2013,WENDELL A. HOLLIS
7100598,6007214,Washington Post,RMV,T,,HOD,POK,detained,Detained,no,relief/term,Terminated,Terminated,10/29/2012,01/10/13,1/28/2013,2013,ROBERT P. OWENS
7291332,6296979,Washington Post,RMV,T,,SFR,SFD,detained,Detained,no,relief/term,Terminated,Terminated,10/1/2013,10/31/13,11/1/2013,2013,ANTHONY S. MURRY
7243137,6224206,Washington Post,RMV,T,,TAC,AIR,detained,Detained,Y,relief/term,Terminated,Terminated,7/15/2013,09/03/13,10/3/2013,2013,THERESA SCALA
7007548,6078284,Washington Post,RMV,T,,ATL,ATD,detained,Detained,Y,relief/term,Terminated,Terminated,1/31/2013,,2/28/2013,2013,
6708511,5567615,Washington Post,RMV,T,,SND,CCA,detained,Detained,Y,relief/term,Terminated,Terminated,6/30/2011,03/28/12,1/14/2013,2013,JESUS CLEMENTE
6930692,6104694,Washington Post,RMV,T,,SND,CCA,detained,Detained,Y,relief/term,Terminated,Terminated,3/4/2013,,4/12/2013,2013,
7237627,6215878,Washington Post,RMV,T,,IMP,ELC,detained,Detained,Y,relief/term,Terminated,Terminated,7/3/2013,07/12/13,10/16/2013,2013,JACK W. STATON
6246074,5982033,Washington Post,RMV,T,,ELP,EPD,detained,Detained,Y,relief/term,Terminated,Terminated,9/27/2012,10/17/13,11/20/2013,2013,WILLIAM L. ABBOTT
6166038,6336379,Washington Post,RMV,T,,FLO,FLO,detained,Detained,Y,relief/term,Terminated,Terminated,11/21/2013,,11/21/2013,2013,
6710769,5453882,Washington Post,RMV,T,,HOD,HUN,detained,Detained,Y,relief/term,Terminated,Terminated,2/28/2011,12/19/12,2/26/2013,2013,"JOHN A. DUCK, JR."
6969775,5816793,Washington Post,RMV,T,,HOD,HUN,detained,Detained,Y,relief/term,Terminated,Terminated,3/29/2012,04/22/13,6/25/2013,2013,RICHARD D. WALTON
6873646,6146401,Washington Post,RMV,T,,OAK,JNA,detained,Detained,Y,relief/term,Terminated,Terminated,4/19/2013,,6/19/2013,2013,
7188148,6140571,Washington Post,RMV,T,,SNA,LAR,detained,Detained,Y,relief/term,Terminated,Terminated,4/15/2013,04/25/13,5/2/2013,2013,DANIEL J. SANTANDER
7278113,6276825,Washington Post,RMV,T,,NEW,NEW,detained,Detained,Y,relief/term,Terminated,Terminated,9/10/2013,09/12/13,10/15/2013,2013,LEO A. FINSTON
7211001,6174623,Washington Post,RMV,T,,YOR,PIK,detained,Detained,Y,relief/term,Terminated,Terminated,5/20/2013,05/23/13,6/17/2013,2013,WALTER A. DURLING
7124346,6042864,Washington Post,RMV,T,,SNA,PSD,detained,Detained,Y,relief/term,Terminated,Terminated,12/13/2012,11/26/13,11/20/2013,2013,DANIEL J. SANTANDER
7324646,6349645,Washington Post,RMV,T,,OAK,BOP,detained,Detained,no,relief/term,Terminated,Terminated,12/9/2013,12/18/13,1/2/2014,2014,AGNELIS L. REESE
6839865,6476541,Washington Post,RMV,T,,OAK,BOP,detained,Detained,no,relief/term,Terminated,Terminated,5/21/2014,,8/13/2014,2014,
7375937,6427633,Washington Post,RMV,T,,SND,CCA,detained,Detained,no,relief/term,Terminated,Terminated,2/28/2014,03/13/14,5/21/2014,2014,ZSA ZSA DEPAOLO
7414991,6486628,Washington Post,RMV,T,,FLO,FLO,detained,Detained,no,relief/term,Terminated,Terminated,5/16/2014,06/03/14,6/16/2014,2014,BRUCE A. TAYLOR
7441985,6529940,Washington Post,RMV,T,,FLO,FLO,detained,Detained,no,relief/term,Terminated,Terminated,6/17/2014,08/28/14,9/4/2014,2014,BRUCE A. TAYLOR
7549170,6683695,Washington Post,RMV,T,,DAL,HAS,detained,Detained,no,relief/term,Terminated,Terminated,10/17/2014,11/03/14,#ERROR!,#ERROR!,JAMES NUGENT
7539916,6672686,Washington Post,RMV,T,,HOD,HOD,detained,Detained,no,relief/term,Terminated,Terminated,10/8/2014,11/12/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7389927,6449222,Washington Post,RMV,T,,HOD,HUN,detained,Detained,no,relief/term,Terminated,Terminated,3/6/2014,04/11/14,5/19/2014,2014,RICHARD D. WALTON
7504221,6619325,Washington Post,RMV,T,,HOD,HUN,detained,Detained,no,relief/term,Terminated,Terminated,8/18/2014,10/23/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7395528,6457861,Washington Post,RMV,T,,HOD,HUN,detained,Detained,no,relief/term,Terminated,Terminated,3/31/2014,10/24/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7418236,6491514,Washington Post,RMV,T,,OAK,JNA,detained,Detained,no,relief/term,Terminated,Terminated,5/14/2014,06/03/14,6/17/2014,2014,AGNELIS L. REESE
5478154,3888545,Washington Post,RMV,R,,CHI,CHI,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,3/24/2006,,12/13/2010,2010,
6037596,4593387,Washington Post,RMV,R,,IMP,IMP,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,8/6/2008,,3/8/2010,2010,
6288774,4910927,Washington Post,RMV,R,,IMP,IMP,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,7/23/2009,,10/22/2010,2010,
5482605,3894012,Washington Post,RMV,R,,LOS,LOS,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,4/11/2006,,2/4/2010,2010,
5576962,4010436,Washington Post,RMV,R,,LOS,LOS,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,9/21/2006,,2/18/2010,2010,
5961931,4633871,Washington Post,RMV,R,,NYC,NYC,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,9/24/2008,,7/12/2010,2010,
6025210,4577597,Washington Post,RMV,R,,ORL,ORL,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,9/30/2008,,11/2/2010,2010,
5251788,4401954,Washington Post,RMV,R,,SNA,SNA,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,12/20/2007,,10/26/2010,2010,
5251793,4402009,Washington Post,RMV,R,,SNA,SNA,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,12/20/2007,,10/27/2010,2010,
5806177,4302813,Washington Post,RMV,R,,WAS,WAS,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,8/20/2007,,3/31/2010,2010,
5805973,4302591,Washington Post,RMV,R,,WAS,WAS,never detained,Never Detained,Y,relief/term,Relief Granted,Terminated,8/20/2007,,4/8/2010,2010,
7262065,6439233,Washington Post,RMV,T,,LOS,LA3,detained,Detained,no,relief/term,Terminated,Terminated,3/14/2014,,7/24/2014,2014,
7267472,6530247,Washington Post,RMV,T,,SDC,LGD,detained,Detained,no,relief/term,Terminated,Terminated,6/24/2014,,7/30/2014,2014,
7385031,6441818,Washington Post,RMV,T,,YOR,MOS,detained,Detained,no,relief/term,Terminated,Terminated,3/18/2014,07/22/14,8/18/2014,2014,WALTER A. DURLING
7365816,6411675,Washington Post,RMV,T,,FLO,RYN,detained,Detained,no,relief/term,Terminated,Terminated,2/12/2014,06/10/14,7/31/2014,2014,BRUCE A. TAYLOR
7108346,6101761,Washington Post,RMV,T,,TUC,TUS,detained,Detained,no,relief/term,Terminated,Terminated,2/27/2013,04/02/14,4/18/2014,2014,SEAN H. KEENAN
7489936,6599949,Washington Post,RMV,T,,ORL,BCJ,detained,Detained,Y,relief/term,Terminated,Terminated,8/13/2014,08/20/14,9/15/2014,2014,RAFAEL ORTIZ-SEGURA
7432506,6515876,Washington Post,RMV,T,,ORL,BCJ,detained,Detained,Y,relief/term,Terminated,Terminated,6/12/2014,08/20/14,9/24/2014,2014,RAFAEL ORTIZ-SEGURA
7310186,6326423,Washington Post,RMV,T,,BOS,BDT,detained,Detained,Y,relief/term,Terminated,Terminated,11/12/2013,01/08/14,1/13/2014,2014,PAUL M. GAGNON
7123289,6041281,Washington Post,RMV,T,,FLO,FLO,detained,Detained,Y,relief/term,Terminated,Terminated,12/11/2012,08/27/13,4/30/2014,2014,SILVIA R. ARELLANO
7576343,6721805,Washington Post,RMV,T,,DAL,HAS,detained,Detained,Y,relief/term,Terminated,Terminated,11/20/2014,11/25/14,#ERROR!,#ERROR!,JAMES NUGENT
7405482,6472725,Washington Post,RMV,T,,HOD,HOD,detained,Detained,Y,relief/term,Terminated,Terminated,5/9/2014,05/29/14,6/12/2014,2014,SAUL E. GREENSTEIN
7451249,6543754,Washington Post,RMV,T,,HOD,HOD,detained,Detained,Y,relief/term,Terminated,Terminated,6/30/2014,07/10/14,7/17/2014,2014,KENNETH JOSEPHSON
7506062,6621879,Washington Post,RMV,T,,HOD,HOD,detained,Detained,Y,relief/term,Terminated,Terminated,8/26/2014,09/10/14,9/23/2014,2014,SAUL E. GREENSTEIN
7390183,6449570,Washington Post,RMV,T,,HOD,HUN,detained,Detained,Y,relief/term,Terminated,Terminated,3/18/2014,10/23/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7390414,6449896,Washington Post,RMV,T,,HOD,HUN,detained,Detained,Y,relief/term,Terminated,Terminated,3/18/2014,11/03/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7644677,6822854,Washington Post,RMV,T,,BAL,BAL,detained,Detained,no,relief/term,Terminated,Terminated,3/20/2015,04/13/15,#ERROR!,#ERROR!,ELIZABETH A. KESSLER
7306151,6319377,Washington Post,RMV,T,,HOD,HUN,detained,Detained,no,relief/term,Terminated,Terminated,10/22/2013,10/21/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7492476,6603541,Washington Post,RMV,T,,ULS,ULS,detained,Detained,no,relief/term,Terminated,Terminated,8/14/2014,02/24/15,#ERROR!,#ERROR!,ROGER F. SAGERMAN
5735037,6661792,Washington Post,RMV,T,,FLO,FLO,detained,Detained,Y,relief/term,Terminated,Terminated,9/29/2014,,7/1/2015,2015,
7524632,6647950,Washington Post,RMV,T,,HOD,HUN,detained,Detained,Y,relief/term,Terminated,Terminated,9/16/2014,12/04/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7524656,6647978,Washington Post,RMV,T,,HOD,HUN,detained,Detained,Y,relief/term,Terminated,Terminated,9/16/2014,12/04/14,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7525644,6649417,Washington Post,RMV,,,HOD,HUN,detained,Detained,Y,pending,Terminated,Terminated,9/16/2014,04/20/15,#ERROR!,#ERROR!,SAUL E. GREENSTEIN
7533657,6727946,Washington Post,RMV,T,,OAK,JNA,detained,Detained,Y,relief/term,Terminated,Terminated,11/28/2014,12/18/14,#ERROR!,#ERROR!,AGNELIS L. REESE
7310906,6327725,Washington Post,RMV,T,,YOR,MOS,detained,Detained,Y,relief/term,Terminated,Terminated,11/13/2013,05/27/14,#ERROR!,#ERROR!,WALTER A. DURLING
7687464,6885446,Washington Post,RMV,,,NEW,NWD,detained,Detained,Y,pending,Terminated,Terminated,5/20/2015,09/04/15,#ERROR!,#ERROR!,LEO A. FINSTON
7589761,6741736,Washington Post,RMV,T,,YOR,PIK,detained,Detained,Y,pending,Terminated,Terminated,12/15/2014,12/18/14,#ERROR!,#ERROR!,WALTER A. DURLING
7621050,6789269,Washington Post,RMV,T,,SNA,PSD,detained,Detained,Y,relief/term,Terminated,Terminated,2/10/2015,03/09/15,#ERROR!,#ERROR!,CRAIG A. HARLOW
7692648,6893302,Washington Post,RMV,T,,SLC,SLD,detained,Detained,Y,relief/term,Terminated,Terminated,6/2/2015,06/23/15,#ERROR!,#ERROR!,DAVID C. ANDERSON
5854411,4420149,Washington Post,RMV,R,,ORL,ORL,released,Detained,Y,relief/term,Relief Granted,Terminated,1/17/2008,,6/4/2010,2010,
5196888,3541495,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,Y,relief/term,Terminated,Terminated,4/15/2005,,10/31/2005,2005,
5130326,3582090,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,no,relief/term,Terminated,Terminated,5/11/2005,,5/17/2006,2006,
2725049,987218,Washington Post,RMV,T,,LOS,LOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,12/5/2003,,11/17/2006,2006,
2069387,130638,Washington Post,RMV,T,,BOS,BOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,11/12/2003,,2/27/2007,2007,
5176009,3516444,Washington Post,RMV,T,,BOS,BOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,1/26/2005,,11/29/2007,2007,
3706224,2065550,Washington Post,RMV,T,,CHI,CHI,never detained,Never Detained,Y,relief/term,Terminated,Terminated,7/29/2004,,6/18/2007,2007,
5770941,4258891,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,Y,relief/term,Terminated,Terminated,6/21/2007,,11/26/2007,2007,
5744797,4225594,Washington Post,RMV,T,,LVG,LVG,never detained,Never Detained,Y,relief/term,Terminated,Terminated,5/14/2007,,8/13/2007,2007,
5744825,4225629,Washington Post,RMV,T,,LVG,LVG,never detained,Never Detained,Y,relief/term,Terminated,Terminated,5/14/2007,,8/13/2007,2007,
5408356,4026841,Washington Post,RMV,T,,POO,POR,never detained,Never Detained,Y,relief/term,Terminated,Terminated,12/19/2005,,3/13/2007,2007,
5392023,3782755,Washington Post,RMV,T,,SFR,SFR,never detained,Never Detained,Y,relief/term,Terminated,Terminated,11/18/2005,,2/6/2007,2007,
2711855,968302,Washington Post,RMV,T,,SND,SND,never detained,Never Detained,Y,relief/term,Terminated,Terminated,4/14/2004,,3/30/2007,2007,
4901693,3317452,Washington Post,RMV,T,,SND,SND,never detained,Never Detained,Y,relief/term,Terminated,Terminated,8/10/2004,,8/15/2007,2007,
5471089,3879776,Washington Post,RMV,T,,TUC,TUC,never detained,Never Detained,Y,relief/term,Terminated,Terminated,3/16/2006,,6/4/2007,2007,
2764648,4001937,Washington Post,RMV,T,,SND,SND,never detained,Never Detained,no,relief/term,Terminated,Terminated,8/4/2006,,2/7/2008,2008,
5225421,4407550,Washington Post,RMV,T,,BOS,BOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,1/2/2008,,1/2/2008,2008,
5873006,4386196,Washington Post,RMV,T,,BOS,BOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,11/16/2007,,5/12/2008,2008,
5582132,4017182,Washington Post,RMV,T,,CHI,CHI,never detained,Never Detained,Y,relief/term,Terminated,Terminated,8/23/2006,,4/17/2008,2008,
5805389,4301831,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,Y,relief/term,Terminated,Terminated,8/15/2007,,1/24/2008,2008,
5277948,4416987,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,Y,relief/term,Terminated,Terminated,1/14/2008,,3/14/2008,2008,
5667957,4125788,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,Y,relief/term,Terminated,Terminated,1/11/2007,,4/30/2008,2008,
5639383,4088821,Washington Post,RMV,T,,LOS,LOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,11/21/2006,,1/25/2008,2008,
5341351,3722654,Washington Post,REC,T,,LOS,LOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,8/23/2005,,9/3/2008,2008,
5361246,3773672,Washington Post,RMV,T,,LOS,LOS,never detained,Never Detained,Y,relief/term,Terminated,Terminated,11/14/2005,,10/28/2008,2008,
5236948,3599060,Washington Post,RMV,T,,MIA,MIA,never detained,Never Detained,Y,relief/term,Terminated,Terminated,6/13/2005,,6/24/2008,2008,
2087010,4123695,Washington Post,DEP,T,,SFR,SFR,never detained,Never Detained,Y,relief/term,Terminated,Terminated,1/10/2007,,3/3/2008,2008,
5777406,4266823,Washington Post,RMV,T,,SNA,SNA,never detained,Never Detained,Y,relief/term,Terminated,Terminated,7/5/2007,,7/11/2008,2008,
5874160,4387683,Washington Post,RMV,T,,SNA,SNA,never detained,Never Detained,Y,relief/term,Terminated,Terminated,12/3/2007,,9/4/2008,2008,
5758917,4243780,Washington Post,RMV,T,,SND,SND,never detained,Never Detained,Y,relief/term,Terminated,Terminated,5/21/2007,,4/4/2008,2008,
5733457,4211360,Washington Post,RMV,T,,HON,HON,never detained,Never Detained,no,relief/term,Terminated,Terminated,4/25/2007,,4/22/2009,2009,
5914204,4438131,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,no,relief/term,Terminated,Terminated,2/7/2008,,4/1/2009,2009,
6139120,4721400,Washington Post,RMV,T,,IMP,IMP,never detained,Never Detained,no,relief/term,Terminated,Terminated,1/5/2009,,9/11/2009,2009,
5980107,4521116,Washington Post,RMV,T,,ATL,ATL,never detained,Never Detained,Y,relief/term,Terminated,Terminated,10/24/2007,,10/14/2009,2009,
6394257,5303416,Washington Post,RMV,V,,OAK,ADC,detained,Detained,no,deport order,Voluntary Departure,Voluntary Departure,9/24/2010,,11/17/2010,2010,
6477565,5148689,Washington Post,RMV,V,,ELO,EAZ,detained,Detained,no,deport order,Voluntary Departure,Voluntary Departure,4/13/2010,,6/3/2010,2010,
6583572,5282161,Washington Post,RMV,V,,ELO,EAZ,detained,Detained,no,deport order,Voluntary Departure,Voluntary Departure,8/27/2010,,12/2/2010,2010,
6236494,4845292,Washington Post,RMV,V,,PIS,PIS,detained,Detained,no,deport order,Voluntary Departure,Voluntary Departure,5/13/2009,,3/5/2010,2010,
6338904,4972599,Washington Post,RMV,V,,OAK,ADC,detained,Detained,Y,deport order,Voluntary Departure,Voluntary Departure,9/28/2009,,3/11/2010,2010,
6401303,5051144,Washington Post,RMV,V,,DEN,WSI,detained,Detained,Y,deport order,Voluntary Departure,Voluntary Departure,12/18/2009,,5/21/2010,2010,
6571328,5266643,Washington Post,RMV,V,,YOR,YOR,detained,Detained,Y,deport order,Voluntary Departure,Voluntary Departure,8/17/2010,,10/6/2010,2010,
5762506,4248337,Washington Post,RMV,V,,KAN,KAN,never detained,Never Detained,Y,deport order,Voluntary Departure,Voluntary Departure,6/12/2007,,10/28/2010,2010,
5567958,3999679,Washington Post,RMV,V,,MIA,MIA,never detained,Never Detained,Y,deport order,Voluntary Departure,Voluntary Departure,8/28/2006,,6/16/2010,2010,
